job_title,country,what_do_with_data,generate_human_data,file_size,subject_area,molecular_or_gene_data,deposit_repo_always,aware_should_deposit,generate_other_types,data_discoverable_importance,barrier_lack_of_time,barrier_organizing_data,barrier_which_repo,barrier_copyright_licensing,barrier_sharing_cost,barrier_other,interest_data_dep_service,interest_data_discov_service,have_data_to_deposit,want_other_help,want_help_with,have_addtl_info,addtl_info
Graduate Research Assistant,US - United States,deposit_repo,FALSE,Don't know,biological_sciences,FALSE,NA,TRUE,TRUE,9,TRUE,FALSE,FALSE,FALSE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
PostDoc Research fellow,US - United States,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,FALSE,10,FALSE,TRUE,TRUE,TRUE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
distinguished professor,US - United States,neither,FALSE,NA,biological_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,9,TRUE,TRUE,organization,0,NA
Research Biologist,CA - Canada,neither,TRUE,1Gb - 5Gb,biological_sciences,FALSE,NA,TRUE,TRUE,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2,2,FALSE,FALSE,NA,0,NA
researcher,RO - Romania,submit_suppl,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,7,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Research Scientist,US - United States,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,6,7,FALSE,FALSE,NA,0,NA
professor,IT - Italy,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,FALSE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,8,FALSE,FALSE,NA,0,NA
Professor,US - United States,neither,TRUE,1Gb - 5Gb,other_sciences,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,Human subject restrictions,0,NA,FALSE,FALSE,NA,0,NA
Profesor Titular,ES - Spain,submit_suppl,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,TRUE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
computer linguist,DE - Germany,submit_suppl,TRUE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2,10,FALSE,FALSE,NA,1,Data Bank to avoid word-sense disamabiguity
MD,ES - Spain,deposit_repo,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Prof of medicine,FR - France,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,TRUE,FALSE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
"biotechnology, plant viruses",JO - Jordan,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,7,FALSE,TRUE,FALSE,TRUE,TRUE,NA,6,7,TRUE,TRUE,new species of plant virus and thier associated betasatellite,0,NA
Research Science Manager,US - United States,neither,FALSE,>50Gb,physical_sciences,NA,NA,NA,NA,10,TRUE,TRUE,FALSE,FALSE,FALSE,NA,0,10,FALSE,FALSE,NA,0,NA
research chemist,DE - Germany,neither,TRUE,NA,earth_sciences,NA,NA,NA,NA,8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10,8,FALSE,FALSE,NA,0,NA
Research Scientist,DE - Germany,deposit_repo,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,FALSE,No problems!,0,2,FALSE,FALSE,NA,1,Depsition of all data in permanent WDC is institutionally mandatory for all publications. We have in-house services that provide all necessary work.
Research Professor/Director,US - United States,deposit_repo,FALSE,>50Gb,earth_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,TRUE,TRUE,NA,8,9,FALSE,FALSE,NA,0,NA
Professor,US - United States,both,TRUE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,8,TRUE,TRUE,TRUE,FALSE,TRUE,NA,9,10,TRUE,FALSE,NA,1,specifics on methodology
Professor,BR - Brazil,neither,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
senior researcher,DK - Denmark,neither,FALSE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,7,FALSE,FALSE,NA,0,NA
Prof.,CN - China,both,TRUE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,7,8,TRUE,TRUE,ecology,0,NA
Professor,PT - Portugal,submit_suppl,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,TRUE,NA,8,9,FALSE,FALSE,NA,0,NA
Senior Research Fellow,GB - United Kingdom,submit_suppl,TRUE,100Mb - 1Gb,medical_sciences,TRUE,FALSE,FALSE,TRUE,4,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,7,TRUE,FALSE,NA,0,NA
Professor,US - United States,submit_suppl,TRUE,20Mb -100Mb,medical_sciences,TRUE,FALSE,FALSE,TRUE,10,TRUE,FALSE,TRUE,TRUE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,US - United States,deposit_repo,FALSE,1Gb - 5Gb,biological_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,6,TRUE,FALSE,NA,0,NA
Associate Professor,US - United States,neither,TRUE,Don't know,biological_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,FALSE,FALSE,FALSE,FALSE,None of the above,2,2,FALSE,FALSE,NA,0,NA
"Director, Health Services Research",US - United States,deposit_repo,TRUE,100Mb - 1Gb,medical_sciences,FALSE,NA,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,de-identifying human subjects data,5,6,FALSE,FALSE,NA,0,NA
Principal clinical consultant,US - United States,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,All my data are proprietary and are only shared with FDA and with European notified bodies.,5,5,FALSE,FALSE,NA,0,NA
Professor,US - United States,deposit_repo,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,FALSE,TRUE,7,FALSE,TRUE,TRUE,TRUE,FALSE,NA,4,4,FALSE,FALSE,NA,0,NA
Jefa del Laboratorio de MicologÃ­a BÃ¡sica,MX - Mexico,deposit_repo,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,TRUE,9,TRUE,TRUE,FALSE,TRUE,TRUE,NA,3,8,FALSE,TRUE,Don't know,0,NA
Professor,US - United States,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,8,TRUE,TRUE,TRUE,FALSE,FALSE,NA,7,8,TRUE,FALSE,NA,0,NA
Postdoc,US - United States,neither,FALSE,1Gb - 5Gb,biological_sciences,TRUE,TRUE,NA,TRUE,6,TRUE,TRUE,TRUE,TRUE,FALSE,NA,7,8,TRUE,FALSE,NA,0,NA
Principal Investigator,MX - Mexico,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,TRUE,NA,2,10,TRUE,TRUE,Web based viewing of genomic and transcriptomic data,0,NA
Professor,CA - Canada,both,FALSE,1Gb - 5Gb,earth_sciences,NA,NA,NA,NA,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,9,TRUE,FALSE,NA,0,NA
professor,GR - Greece,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,6,FALSE,FALSE,FALSE,TRUE,FALSE,NA,4,5,FALSE,FALSE,NA,0,NA
PhD,IT - Italy,both,TRUE,20Mb -100Mb,biological_sciences,FALSE,NA,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,4,5,FALSE,FALSE,NA,0,NA
Emeritus Research Director at CNRS,"FX - France, Metropolitan",both,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,5,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1,2,FALSE,FALSE,NA,0,NA
Staff physician,AU - Australia,submit_suppl,FALSE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,FALSE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Senior Scientist,NZ - New Zealand,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,TRUE,6,TRUE,TRUE,TRUE,TRUE,FALSE,NA,9,9,TRUE,FALSE,NA,0,NA
Respiratory Nurse Specialist,IE - Ireland,deposit_repo,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,TRUE,6,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,5,FALSE,TRUE,How to analyse data using statistics in a meaningful way.  How to present data interestingly but with clarity.,0,NA
Research Scientist,US - United States,neither,FALSE,Don't know,medical_sciences,TRUE,TRUE,NA,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
manager of multiphysics group,BR - Brazil,deposit_repo,FALSE,1Gb - 5Gb,earth_sciences,NA,NA,NA,NA,8,FALSE,FALSE,FALSE,TRUE,FALSE,NA,2,4,FALSE,FALSE,NA,0,NA
MD,IT - Italy,deposit_repo,TRUE,>50Gb,medical_sciences,FALSE,NA,TRUE,FALSE,8,FALSE,FALSE,TRUE,TRUE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
student,IN - India,both,FALSE,20Gb - 50 Gb,biological_sciences,TRUE,FALSE,TRUE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Phd student,PT - Portugal,neither,TRUE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,FALSE,FALSE,TRUE,FALSE,TRUE,NA,7,8,TRUE,FALSE,NA,0,NA
Research assistant,FR - France,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,7,FALSE,FALSE,NA,0,NA
Professor,AU - Australia,deposit_repo,FALSE,5Gb - 20Gb,biological_sciences,TRUE,TRUE,NA,TRUE,7,TRUE,TRUE,TRUE,FALSE,TRUE,NA,6,6,FALSE,FALSE,NA,0,NA
Research,PT - Portugal,deposit_repo,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,NA,FALSE,6,FALSE,TRUE,FALSE,TRUE,FALSE,NA,7,6,FALSE,FALSE,NA,0,NA
Assistant Prof,BG - Bulgaria,neither,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
teacher,CN - China,deposit_repo,TRUE,20Mb -100Mb,physical_sciences,NA,NA,NA,NA,8,FALSE,FALSE,TRUE,FALSE,TRUE,NA,5,5,TRUE,FALSE,NA,0,NA
Researcher/lecturer,IT - Italy,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,FALSE,NA,6,8,FALSE,FALSE,NA,0,NA
Researcher,AR - Argentina,both,TRUE,<20Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,10,FALSE,FALSE,NA,0,NA
Graduate student,MX - Mexico,deposit_repo,FALSE,5Gb - 20Gb,physical_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,TRUE,TRUE,NA,10,10,TRUE,FALSE,NA,0,NA
Reader,GB - United Kingdom,neither,TRUE,1Gb - 5Gb,medical_sciences,FALSE,NA,FALSE,TRUE,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,7,FALSE,FALSE,NA,0,NA
Lead Scientist,US - United States,both,FALSE,5Gb - 20Gb,biological_sciences,TRUE,TRUE,NA,FALSE,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
Principal Scientist,CA - Canada,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,8,FALSE,FALSE,NA,0,NA
Associate Professor  of Medicine,US - United States,deposit_repo,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,TRUE,TRUE,9,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,7,FALSE,FALSE,NA,0,NA
Researcher,RO - Romania,submit_suppl,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Associate Professor,US - United States,neither,FALSE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,TRUE,FALSE,TRUE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Associate Professor,US - United States,both,TRUE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,FALSE,TRUE,FALSE,FALSE,NA,7,9,TRUE,FALSE,NA,0,NA
Associate Professor,PT - Portugal,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,TRUE,FALSE,TRUE,TRUE,FALSE,NA,9,10,FALSE,FALSE,NA,0,NA
Research Officer,CA - Canada,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,TRUE,TRUE,TRUE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Assistant Professor,US - United States,both,FALSE,<20Mb,biological_sciences,TRUE,FALSE,NA,FALSE,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Associate Professor,AU - Australia,submit_suppl,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,FALSE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,10,FALSE,FALSE,NA,0,NA
professor,US - United States,neither,FALSE,5Gb - 20Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,FALSE,TRUE,FALSE,NA,6,6,FALSE,FALSE,NA,0,NA
Research assistant,CO - Colombia,deposit_repo,FALSE,5Gb - 20Gb,earth_sciences,NA,NA,NA,NA,9,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,7,TRUE,FALSE,NA,0,NA
museologist,HU - Hungary,deposit_repo,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,FALSE,NA,8,6,TRUE,FALSE,NA,0,NA
PostDoc,DK - Denmark,submit_suppl,TRUE,<20Mb,biological_sciences,TRUE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,TRUE,FALSE,NA,8,7,TRUE,FALSE,NA,1,Semantic search
Associate professor,AR - Argentina,neither,FALSE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Prof,BE - Belgium,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,NA,10,FALSE,TRUE,FALSE,TRUE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor Ph. D.,CO - Colombia,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,8,TRUE,TRUE,Statistical analysis of complex data,0,NA
PhD-student,BE - Belgium,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,FALSE,TRUE,7,FALSE,TRUE,TRUE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Associate Scientist,US - United States,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,FALSE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Professor,ES - Spain,deposit_repo,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5,8,FALSE,FALSE,NA,0,NA
Associate Professor,US - United States,both,FALSE,1Gb - 5Gb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,FALSE,TRUE,TRUE,NA,7,8,TRUE,FALSE,NA,0,NA
Professor Emeritus,US - United States,submit_suppl,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,4,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,3,FALSE,FALSE,NA,0,NA
Postdoctoral Fellow,US - United States,neither,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,10,TRUE,TRUE,TRUE,FALSE,TRUE,NA,10,10,TRUE,TRUE,"A unified, no-cost and simple to use repository organizd on themes would work best.",0,NA
profesor-investigator,MX - Mexico,neither,TRUE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,10,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,8,TRUE,FALSE,NA,0,NA
Associate Professor,US - United States,neither,FALSE,1Gb - 5Gb,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9,9,TRUE,TRUE,Immunology uses flow cytometry as a primary readout.  The underlying FCS files would be useful to deposit and have access to.,0,NA
assistant professor,NL - Netherlands,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
Researcher,IR - Iran,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,TRUE,TRUE,TRUE,NA,9,9,TRUE,FALSE,NA,0,NA
Professor,US - United States,neither,TRUE,100Mb - 1Gb,biological_sciences,FALSE,NA,FALSE,TRUE,4,FALSE,FALSE,TRUE,TRUE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Asst. Prof.,MK - Macedonia,submit_suppl,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,10,FALSE,FALSE,FALSE,FALSE,TRUE,NA,7,10,TRUE,FALSE,NA,0,NA
MD PhD,ES - Spain,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,7,FALSE,FALSE,FALSE,FALSE,FALSE,Confidenciality,0,0,FALSE,FALSE,NA,0,NA
Assistant Professor,IN - India,submit_suppl,FALSE,20Mb -100Mb,other_sciences,NA,NA,NA,NA,4,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PhD candidate,CN - China,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,FALSE,NA,FALSE,TRUE,9,FALSE,FALSE,TRUE,FALSE,FALSE,NA,6,9,TRUE,TRUE,NA,0,NA
Research Leader,US - United States,both,FALSE,100Mb - 1Gb,biological_sciences,TRUE,FALSE,NA,FALSE,9,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Researcher,PK - Pakistan,neither,TRUE,Don't know,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,1,Trying to make diagnoses in  better
Epidemiologist,AU - Australia,neither,TRUE,5Gb - 20Gb,medical_sciences,FALSE,NA,TRUE,TRUE,4,FALSE,FALSE,FALSE,FALSE,FALSE,Privacy and ethics issues with clinical data,6,6,FALSE,FALSE,NA,0,NA
Associate In Research,US - United States,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,FALSE,10,TRUE,TRUE,TRUE,FALSE,FALSE,NA,1,7,FALSE,FALSE,NA,0,NA
Assistant Professor,US - United States,both,FALSE,20Mb -100Mb,medical_sciences,TRUE,FALSE,TRUE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,9,FALSE,FALSE,NA,0,NA
Scientist,GB - United Kingdom,neither,TRUE,100Mb - 1Gb,medical_sciences,TRUE,FALSE,FALSE,TRUE,7,FALSE,FALSE,FALSE,TRUE,FALSE,NA,7,7,FALSE,TRUE,NA,0,NA
research fellow,US - United States,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,FALSE,TRUE,FALSE,7,FALSE,TRUE,TRUE,TRUE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Graduate Student,US - United States,submit_suppl,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,TRUE,TRUE,NA,10,10,FALSE,TRUE,An introduction for early career scientists (or graduating PhD candidates) on the process of depositing data (like what doi means etc),0,NA
Asst professor,US - United States,submit_suppl,FALSE,<20Mb,biological_sciences,TRUE,FALSE,FALSE,FALSE,10,TRUE,TRUE,TRUE,FALSE,FALSE,NA,9,9,FALSE,FALSE,NA,0,NA
phd,CN - China,neither,FALSE,<20Mb,earth_sciences,NA,NA,NA,NA,7,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
Postdoc,US - United States,submit_suppl,FALSE,1Gb - 5Gb,biological_sciences,TRUE,FALSE,FALSE,FALSE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
MD PhD Associate Professor,SE - Sweden,submit_suppl,TRUE,5Gb - 20Gb,medical_sciences,FALSE,NA,TRUE,TRUE,7,TRUE,TRUE,TRUE,TRUE,TRUE,NA,9,8,TRUE,FALSE,NA,0,NA
Research Scientist,CA - Canada,neither,FALSE,1Gb - 5Gb,biological_sciences,FALSE,NA,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,FALSE,NA,5,5,FALSE,FALSE,NA,0,NA
scientist,US - United States,both,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,6,7,TRUE,FALSE,NA,0,NA
Associate professor,JP - Japan,submit_suppl,FALSE,100Mb - 1Gb,physical_sciences,NA,NA,NA,NA,3,FALSE,FALSE,FALSE,TRUE,FALSE,NA,1,9,FALSE,TRUE,SIMBAD through ADS,0,NA
Assosiate Professor,JP - Japan,submit_suppl,TRUE,<20Mb,biological_sciences,TRUE,FALSE,NA,FALSE,8,FALSE,TRUE,FALSE,FALSE,FALSE,NA,8,8,FALSE,FALSE,NA,0,NA
PI,LT - Lithuania,submit_suppl,FALSE,>50Gb,biological_sciences,TRUE,FALSE,FALSE,TRUE,10,FALSE,TRUE,TRUE,FALSE,TRUE,NA,10,10,TRUE,TRUE,Having standardized computational methods to analyze sequencing data,0,NA
geodetic monitoring,UA - Ukraine,neither,TRUE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Asst manager,IN - India,neither,FALSE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
postdoc,TW - Taiwan,both,FALSE,20Gb - 50 Gb,earth_sciences,NA,NA,NA,NA,5,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,10,TRUE,FALSE,NA,0,NA
Associate professor,JP - Japan,neither,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,5,TRUE,FALSE,NA,0,NA
Consultnat Clinician,AU - Australia,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,FALSE,TRUE,10,FALSE,TRUE,TRUE,TRUE,FALSE,NA,10,10,TRUE,TRUE,Secondary analysis,0,NA
nurse,BW - Botswana,neither,TRUE,Don't know,medical_sciences,FALSE,NA,FALSE,FALSE,3,FALSE,TRUE,FALSE,TRUE,TRUE,NA,8,7,FALSE,FALSE,NA,1,NA
Principal research scientist,"KR - Korea, South",deposit_repo,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,FALSE,5,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Clinical Professor,CA - Canada,neither,TRUE,<20Mb,medical_sciences,FALSE,NA,TRUE,TRUE,5,FALSE,TRUE,FALSE,FALSE,FALSE,NA,7,7,FALSE,FALSE,NA,0,NA
graduate student,LK - Sri Lanka,submit_suppl,FALSE,NA,other_sciences,NA,NA,NA,NA,7,FALSE,FALSE,TRUE,FALSE,FALSE,NA,8,3,TRUE,FALSE,NA,0,NA
ç ”ç©¶å‘˜,CN - China,submit_suppl,TRUE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,8,TRUE,FALSE,FALSE,FALSE,FALSE,NA,8,9,TRUE,TRUE,NA,1,NA
Chemist,PE - Peru,deposit_repo,TRUE,20Mb -100Mb,earth_sciences,NA,NA,NA,NA,7,FALSE,TRUE,TRUE,FALSE,FALSE,NA,8,8,TRUE,FALSE,NA,0,NA
Group leader,MX - Mexico,submit_suppl,FALSE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,10,FALSE,TRUE,FALSE,FALSE,FALSE,NA,10,10,FALSE,FALSE,NA,0,NA
Principal and Director,IN - India,deposit_repo,FALSE,100Mb - 1Gb,biological_sciences,TRUE,TRUE,NA,TRUE,8,FALSE,FALSE,FALSE,FALSE,TRUE,NA,7,7,FALSE,TRUE,.,0,NA
professor,CA - Canada,deposit_repo,FALSE,<20Mb,biological_sciences,FALSE,NA,TRUE,TRUE,10,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,10,TRUE,FALSE,NA,0,NA
Professor,FR - France,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,8,TRUE,TRUE,FALSE,FALSE,TRUE,Not allowed to disclose patient data (by law),8,8,TRUE,FALSE,NA,0,NA
Associate Professor of Biology,US - United States,both,FALSE,1Gb - 5Gb,medical_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,TRUE,TRUE,FALSE,FALSE,NA,9,9,TRUE,TRUE,Rolling deposit fees into publication costs,0,NA
professor,JP - Japan,both,FALSE,<20Mb,biological_sciences,TRUE,TRUE,NA,TRUE,9,FALSE,TRUE,FALSE,TRUE,FALSE,NA,9,10,FALSE,FALSE,NA,0,NA
"Physician, Researcher",DE - Germany,deposit_repo,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,TRUE,TRUE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,0,0,FALSE,FALSE,NA,0,NA
Research assistant,EG - Egypt,both,FALSE,<20Mb,other_sciences,NA,NA,NA,NA,8,FALSE,TRUE,TRUE,TRUE,FALSE,NA,7,7,TRUE,FALSE,NA,0,NA
Clinical Associate Professor,US - United States,deposit_repo,TRUE,20Mb -100Mb,biological_sciences,TRUE,TRUE,NA,TRUE,7,TRUE,FALSE,FALSE,FALSE,FALSE,NA,7,8,TRUE,TRUE,Bioinformatics analysis,0,NA
prof obgyn,BE - Belgium,neither,TRUE,20Mb -100Mb,medical_sciences,FALSE,NA,FALSE,TRUE,3,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,FALSE,FALSE,NA,0,NA
